inscricao,idade,sexo,conclusao_ens_med,tipo_ens_med,treineiro,cadeira_canhoto,gestante,idoso,celular_na_residencia,internet_na_residencia,pessoas_na_residencia,renda_mensal_familiar,nota_ct,nota_ch,nota_lc,nota_mt,nota_redacao,estado,municipio,municipio_id
1756219,25,F,Concluído,1,0,0,1,0,1,B,2,<= 998.00,,,,,,PB,MARIZÓPOLIS,2509156
1468641,17,M,Cursando,2,0,0,0,0,1,B,6,2495.00 até 2994.00,587.9,607.9,577.9,640.0,560.0,SP,SÃO PAULO,3550308
1439700,16,M,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,,,,,,RJ,RIO DE JANEIRO,3304557
4473306,18,F,Cursando,2,0,0,0,0,1,A,5,998.00 até 1497.00,438.7,453.3,485.3,494.8,620.0,RO,PORTO VELHO,1100205
3689237,15,F,Cursando,1,1,0,0,0,1,A,3,1996.00 até 2495.00,589.4,605.9,613.1,509.2,540.0,CE,FORTALEZA,2304400
913669,18,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,488.5,539.1,547.6,530.1,780.0,CE,CASCAVEL,2303501
210842,22,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,521.4,471.0,431.6,426.2,320.0,MA,SÃO LUÍS,2111300
972314,51,F,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,,403.3,452.1,,360.0,AM,MANAUS,1302603
1412696,23,M,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,560.9,676.3,623.4,621.4,500.0,ES,VILA VELHA,3205200
762935,26,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,RS,ESTÂNCIA VELHA,4307609
581960,17,M,Cursando,2,0,0,0,0,1,B,4,4990.00 até 5988.00,474.1,453.4,476.4,454.3,560.0,SP,CAMPINAS,3509502
2595542,30,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,342.4,491.1,515.1,412.4,600.0,AM,TONANTINS,1304237
1917278,18,F,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,639.9,673.1,651.0,799.7,940.0,BA,JUAZEIRO,2918407
2723830,17,M,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,450.0,618.7,575.8,616.8,840.0,PB,CAMPINA GRANDE,2504009
30321,20,M,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,498.6,363.3,566.6,446.0,680.0,PA,BELÉM,1501402
2301920,17,F,Cursando,2,0,0,0,0,1,B,3,4990.00 até 5988.00,431.8,414.0,500.1,457.2,500.0,SP,TATUÍ,3554003
1604421,19,M,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,,,,,,MG,DESTERRO DO MELO,3121506
171845,21,F,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,,,,,,AP,MACAPÁ,1600303
954044,23,F,Concluído,1,0,0,0,0,1,A,2,<= 998.00,,,,,,CE,MARANGUAPE,2307700
3840268,23,M,Cursando,2,0,0,0,0,1,A,5,998.00 até 1497.00,,,,,,MA,ROSÁRIO,2109601
3810535,36,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,RS,GRAVATAÍ,4309209
5060195,31,F,Concluído,1,0,0,0,0,1,B,2,14970.00 até 19960.00,,,,,,RJ,MACAÉ,3302403
3545686,25,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,561.4,615.2,618.5,478.5,300.0,MG,BELO HORIZONTE,3106200
1270382,19,F,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,481.5,516.3,576.1,607.7,640.0,SE,CAPELA,2801306
4237215,18,M,Concluído,1,0,0,0,0,1,B,4,9980.00 até 11976.00,537.8,602.3,616.3,719.6,760.0,PR,CURITIBA,4106902
2891913,17,M,Cursando,1,1,0,0,0,1,B,2,8982.00 até 9980.00,602.4,650.3,608.9,809.1,760.0,SE,ESTÂNCIA,2802106
2223376,17,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,572.1,546.3,578.7,647.1,700.0,PA,SANTARÉM,1506807
4491945,29,M,Concluído,1,0,0,0,0,1,B,1,1996.00 até 2495.00,562.6,621.7,571.4,481.8,560.0,RJ,SÃO GONÇALO,3304904
75882,37,F,Concluído,1,0,0,0,0,1,A,1,998.00 até 1497.00,,,,,,AM,MANAUS,1302603
3056800,20,F,Concluído,1,0,0,0,0,1,B,4,4990.00 até 5988.00,584.4,580.1,594.2,673.8,680.0,SP,INDAIATUBA,3520509
3112685,30,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,432.5,393.5,451.8,426.5,440.0,RN,NATAL,2408102
738046,20,F,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,582.3,620.9,590.7,711.3,940.0,MT,SINOP,5107909
539739,17,F,Cursando,2,0,0,0,0,1,B,4,1497.00 até 1996.00,532.5,495.1,547.8,543.2,660.0,ES,CACHOEIRO DE ITAPEMIRIM,3201209
3008656,17,F,Cursando,2,0,0,0,0,1,A,4,998.00 até 1497.00,484.6,486.9,532.4,508.3,500.0,RJ,NOVA IGUAÇU,3303500
3959834,17,M,Cursando,2,0,0,0,0,0,B,5,998.00 até 1497.00,515.1,601.1,588.7,477.5,660.0,RJ,SÃO GONÇALO,3304904
2799740,63,M,Concluído,1,0,0,0,0,1,A,2,1996.00 até 2495.00,460.8,541.7,490.9,400.6,380.0,MG,MONTES CLAROS,3143302
2354641,17,F,Cursando,2,0,0,0,0,1,B,3,2495.00 até 2994.00,568.5,554.5,581.3,643.1,540.0,PR,PONTA GROSSA,4119905
3399051,16,M,Cursando,1,1,0,0,0,1,B,2,Nenhuma Renda,421.1,387.7,459.5,549.7,400.0,PB,SÃO JOSÉ DE PRINCESA,2514552
3547452,18,M,Concluído,1,0,0,0,0,1,B,6,2994.00 até 3992.00,,,,,,MG,UBERLÂNDIA,3170206
1763376,18,F,Cursando,2,0,0,0,0,1,A,3,<= 998.00,391.8,443.6,412.4,381.4,180.0,PB,CRUZ DO ESPÍRITO SANTO,2504900
2172914,25,F,Concluído,1,0,0,0,0,1,A,4,<= 998.00,473.3,405.7,513.1,438.4,560.0,RJ,MAGÉ,3302502
1664422,17,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,502.3,585.9,555.6,651.7,560.0,RS,OSÓRIO,4313508
1934625,17,M,Cursando,2,0,0,0,0,1,B,2,<= 998.00,379.3,480.3,382.7,447.0,440.0,BA,ANDARAÍ,2901304
4137949,17,F,Cursando,1,1,0,0,0,1,B,3,>= 19960.00,,,,,,RJ,VOLTA REDONDA,3306305
4099010,18,M,Cursando,2,0,0,0,0,1,A,3,998.00 até 1497.00,523.7,560.6,559.4,649.2,600.0,TO,PORTO NACIONAL,1718204
2371851,16,M,Cursando,1,1,0,0,0,1,B,3,3992.00 até 4990.00,467.0,529.7,516.0,601.8,460.0,PR,CURITIBA,4106902
791945,17,M,Cursando,2,0,0,0,0,1,B,5,7984.00 até 8982.00,645.1,637.5,594.4,720.9,660.0,SP,BARUERI,3505708
3906039,19,F,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,430.7,531.8,536.8,631.0,760.0,SC,FLORIANÓPOLIS,4205407
1209203,18,F,Cursando,2,0,0,0,0,1,B,5,998.00 até 1497.00,428.7,555.2,510.5,610.8,620.0,RN,CORONEL JOÃO PESSOA,2402907
1883030,19,M,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,,409.2,545.4,,600.0,RS,PORTO ALEGRE,4314902
4668502,18,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,BA,ITAMARAJU,2915601
3842425,30,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,DF,BRASÍLIA,5300108
4218194,18,M,Cursando,2,0,0,0,0,1,B,2,1996.00 até 2495.00,426.4,486.7,524.2,412.4,540.0,RS,CAXIAS DO SUL,4305108
1484901,19,F,Concluído,1,0,0,0,0,1,B,2,4990.00 até 5988.00,610.6,629.4,599.4,747.3,860.0,SP,SÃO PAULO,3550308
742398,16,F,Cursando,1,1,0,0,0,1,A,5,998.00 até 1497.00,430.9,436.9,475.6,391.4,580.0,RS,PASSO FUNDO,4314100
1508634,17,F,Cursando,2,0,0,0,0,1,B,6,2994.00 até 3992.00,479.2,533.6,486.3,592.4,520.0,SP,SÃO PAULO,3550308
2545101,20,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,MG,BELO HORIZONTE,3106200
1411090,18,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,457.8,489.3,464.1,410.2,540.0,MG,JANAÚBA,3135100
1018661,19,F,Concluído,1,0,0,0,0,1,B,4,Nenhuma Renda,,,,,,BA,CANARANA,2906204
853043,19,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,456.7,541.2,578.5,543.4,660.0,PR,CASCAVEL,4104808
4834363,19,F,Cursando,2,0,0,0,0,1,B,3,2994.00 até 3992.00,,,,,,SP,MAUÁ,3529401
3447107,15,F,Cursando,1,1,0,0,0,1,B,4,7984.00 até 8982.00,375.1,528.3,539.5,505.0,600.0,PB,JOÃO PESSOA,2507507
3289794,31,F,Concluído,1,0,0,0,0,1,B,5,2994.00 até 3992.00,,,,,,PR,MARINGÁ,4115200
4009917,21,M,Cursando,1,1,0,0,0,1,B,5,<= 998.00,401.3,555.1,536.7,489.7,560.0,PI,TERESINA,2211001
172327,34,F,Concluído,1,0,0,0,0,1,B,6,1497.00 até 1996.00,489.2,532.7,530.1,374.8,540.0,MA,SÃO LUÍS,2111300
3063151,22,M,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,591.1,621.8,598.8,732.2,640.0,SP,MONTE APRAZÍVEL,3531407
3491986,23,F,Concluído,1,0,0,0,0,1,B,3,6986.00 até 7984.00,,,,,,DF,BRASÍLIA,5300108
3408053,23,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,470.2,539.6,515.9,471.9,520.0,CE,SABOEIRO,2311900
4123637,18,M,Cursando,2,0,0,0,0,1,B,2,4990.00 até 5988.00,557.9,599.6,609.3,580.6,600.0,RJ,RIO DAS OSTRAS,3304524
3910533,18,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,401.2,376.0,503.6,512.3,660.0,MA,SÃO LUÍS,2111300
4414866,20,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,341.4,486.7,434.3,453.5,0.0,RR,BOA VISTA,1400100
4129990,21,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,SP,ATIBAIA,3504107
4620296,22,F,Concluído,1,0,0,0,0,1,A,8,<= 998.00,421.6,429.2,489.1,417.6,280.0,PE,BELÉM DO SÃO FRANCISCO,2601607
1040270,20,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,497.2,521.4,554.4,432.1,560.0,DF,BRASÍLIA,5300108
2970827,30,M,Concluído,1,0,0,0,0,1,B,1,1996.00 até 2495.00,551.8,550.4,549.0,666.0,540.0,PI,TERESINA,2211001
989994,18,F,Concluído,1,0,0,0,0,1,A,4,1996.00 até 2495.00,455.2,516.4,531.0,408.9,640.0,AP,MACAPÁ,1600303
2844882,21,F,Concluído,1,0,0,0,0,1,A,6,<= 998.00,412.2,394.3,441.2,416.6,520.0,RS,PIRATINI,4314605
4809551,16,F,Cursando,1,1,0,0,0,1,B,4,7984.00 até 8982.00,541.7,610.7,579.6,680.7,640.0,SC,SÃO MIGUEL DO OESTE,4217204
3122090,15,F,Cursando,1,1,0,0,0,1,B,6,3992.00 até 4990.00,447.7,466.3,518.6,450.4,500.0,RN,PARNAMIRIM,2403251
4649619,29,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,401.7,447.0,,220.0,BA,ALAGOINHAS,2900702
2541394,19,M,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,451.3,552.9,524.7,376.4,480.0,SP,LIMEIRA,3526902
2037220,18,M,Cursando,2,0,0,0,0,1,B,6,1996.00 até 2495.00,466.7,499.2,527.5,410.1,560.0,AP,SANTANA,1600600
5083961,22,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,510.4,521.2,,320.0,RO,PORTO VELHO,1100205
1592364,28,M,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,,,,,,BA,SANTO ANTÔNIO DE JESUS,2928703
4610116,37,F,Concluído,1,0,0,0,0,1,B,4,11976.00 até 14970.00,,,,,,SE,ARACAJU,2800308
2789833,16,F,Cursando,1,1,0,0,0,1,B,4,2994.00 até 3992.00,382.8,445.6,525.5,519.5,660.0,MG,SALINAS,3157005
2713193,17,M,Cursando,2,0,0,0,0,1,B,4,2994.00 até 3992.00,414.6,390.7,410.8,371.3,460.0,PR,CORBÉLIA,4106308
1105403,18,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,SP,MAUÁ,3529401
3793004,25,M,Concluído,1,0,0,0,0,1,A,7,<= 998.00,365.3,466.1,427.9,433.3,400.0,SP,MONTE MOR,3531803
2321621,19,F,Cursando,2,0,0,0,0,1,B,4,2994.00 até 3992.00,,,,,,SP,LIMEIRA,3526902
1073255,44,F,Concluído,1,0,0,0,0,1,A,5,998.00 até 1497.00,415.4,464.0,449.4,404.1,460.0,MA,BOM JARDIM,2102002
412902,17,F,Cursando,2,0,0,0,0,1,B,3,<= 998.00,587.2,584.6,592.5,733.0,820.0,SE,SALGADO,2806206
133046,20,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,552.1,454.4,494.2,568.2,760.0,CE,FORTIM,2304459
4017985,22,M,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,648.9,602.0,584.1,748.3,840.0,PB,JOÃO PESSOA,2507507
3090513,16,F,Cursando,3,0,0,0,0,1,B,3,998.00 até 1497.00,518.6,577.5,565.7,645.7,900.0,GO,ITABERAÍ,5210406
3393655,31,F,Concluído,1,0,0,0,0,1,A,5,1497.00 até 1996.00,462.2,544.5,540.2,539.3,620.0,SP,BAURU,3506003
1356480,24,M,Concluído,1,0,0,0,0,1,B,5,2994.00 até 3992.00,519.5,572.9,578.0,638.5,600.0,ES,VITÓRIA,3205309
4419701,35,M,Concluído,1,0,0,0,0,1,B,6,1497.00 até 1996.00,418.6,411.6,461.4,412.9,480.0,RR,BOA VISTA,1400100
681523,19,F,Cursando,2,0,0,0,0,1,B,3,2495.00 até 2994.00,524.4,492.8,493.5,549.6,620.0,RS,RIO GRANDE,4315602
3416220,22,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,550.1,552.2,563.0,585.9,540.0,PB,ITAPOROROCA,2507101
2124412,19,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,609.6,623.1,638.0,752.2,940.0,ES,VILA VELHA,3205200
966458,17,F,Cursando,2,0,0,0,0,1,A,5,998.00 até 1497.00,427.5,511.3,568.5,556.4,680.0,MA,OLHO D'ÁGUA DAS CUNHÃS,2107407
110812,20,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,516.2,419.1,510.3,538.3,640.0,MA,PAÇO DO LUMIAR,2107506
1899945,18,F,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,385.6,509.1,558.2,514.3,520.0,MT,LUCAS DO RIO VERDE,5105259
4871534,35,M,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,547.4,617.7,613.3,702.1,620.0,SP,SÃO PAULO,3550308
3994033,35,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,RJ,RIO DE JANEIRO,3304557
3561438,32,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,401.2,393.4,399.2,393.6,0.0,PB,CAMPINA GRANDE,2504009
548519,17,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,427.4,536.2,443.8,489.7,680.0,RJ,RIO DE JANEIRO,3304557
4081449,36,F,Concluído,1,0,0,0,0,1,A,8,998.00 até 1497.00,433.5,488.6,490.7,385.3,480.0,MA,VITORINO FREIRE,2113009
1353107,51,M,Concluído,1,0,0,0,0,1,B,4,4990.00 até 5988.00,,,,,,PR,CURITIBA,4106902
1155966,18,M,Cursando,2,0,0,0,0,1,A,4,998.00 até 1497.00,498.5,515.1,537.2,592.0,500.0,MG,JEQUITIBÁ,3135704
2772076,20,M,Concluído,1,0,0,0,0,1,B,2,2495.00 até 2994.00,,,,,,ES,VILA VELHA,3205200
1348198,24,F,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,417.8,470.6,501.8,575.0,600.0,SP,FERRAZ DE VASCONCELOS,3515707
1312928,18,M,Concluído,1,0,0,0,0,1,B,4,7984.00 até 8982.00,604.4,604.8,645.5,698.2,880.0,SP,SÃO BERNARDO DO CAMPO,3548708
4554425,22,F,Concluído,1,0,0,0,0,1,B,2,<= 998.00,,,,,,PE,SANTA CRUZ DO CAPIBARIBE,2612505
4304385,17,M,Cursando,3,0,0,0,0,1,B,3,2994.00 até 3992.00,489.4,404.1,539.4,428.2,600.0,SP,MAUÁ,3529401
2854055,20,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,,,,,PR,PALOTINA,4117909
1607705,17,M,Cursando,1,1,0,0,0,1,B,4,4990.00 até 5988.00,467.4,602.9,594.1,605.4,660.0,MG,UBERLÂNDIA,3170206
4515977,38,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,TO,PALMAS,1721000
1221638,41,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,561.9,490.8,534.2,482.7,480.0,PB,JOÃO PESSOA,2507507
1875889,17,F,Cursando,2,0,0,0,0,1,A,3,<= 998.00,387.5,445.2,504.8,392.1,560.0,DF,BRASÍLIA,5300108
801714,17,F,Cursando,2,0,0,0,0,1,A,5,998.00 até 1497.00,388.5,462.7,472.5,391.7,380.0,SP,SÃO PAULO,3550308
4469341,27,M,Concluído,1,0,0,0,0,1,A,2,<= 998.00,441.3,510.3,401.9,441.5,380.0,PI,CAMPO MAIOR,2202208
982379,23,F,Outros,1,0,0,0,0,1,B,4,998.00 até 1497.00,425.9,464.2,347.2,494.7,800.0,AM,MANAUS,1302603
1892141,18,F,Cursando,2,0,0,0,0,1,B,3,4990.00 até 5988.00,408.2,550.9,499.6,485.7,0.0,RS,VIAMÃO,4323002
4455223,30,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,,,,,,RO,PIMENTA BUENO,1100189
845407,18,F,Concluído,1,0,0,0,0,1,B,3,6986.00 até 7984.00,499.3,569.3,553.5,436.6,680.0,SP,SERTÃOZINHO,3551702
4450890,17,M,Cursando,2,0,0,0,0,1,B,4,Nenhuma Renda,422.3,361.8,426.5,530.7,580.0,AM,ANORI,1300102
84691,17,F,Cursando,2,0,0,0,0,1,A,6,Nenhuma Renda,485.3,528.6,555.1,572.6,720.0,AM,MANAUS,1302603
519379,19,F,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,386.0,524.6,495.2,517.4,520.0,ES,VITÓRIA,3205309
4333026,23,F,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,566.3,660.1,633.0,624.5,520.0,PR,FOZ DO IGUAÇU,4108304
4908726,16,F,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,528.3,550.3,532.8,568.7,640.0,PR,PARANAVAÍ,4118402
3968706,22,M,Concluído,1,0,0,0,0,1,B,3,4990.00 até 5988.00,,,,,,RJ,SÃO GONÇALO,3304904
1602876,19,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,419.5,471.9,518.6,542.2,440.0,BA,BARREIRAS,2903201
2700867,23,M,Concluído,1,0,0,0,0,1,B,5,1996.00 até 2495.00,352.0,479.1,480.7,512.6,580.0,SP,SERRANA,3551504
3010008,19,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,472.3,510.7,530.7,546.0,520.0,BA,SALVADOR,2927408
1429546,19,F,Cursando,2,0,0,0,0,1,B,6,<= 998.00,447.1,392.5,497.1,491.6,520.0,RJ,RIO DE JANEIRO,3304557
4321264,17,F,Cursando,1,1,0,0,0,1,B,8,14970.00 até 19960.00,597.2,566.9,591.4,684.6,760.0,PR,PINHAIS,4119152
5020072,21,M,Concluído,1,0,0,0,0,1,B,2,7984.00 até 8982.00,,,,,,GO,GOIÂNIA,5208707
492009,27,F,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,446.8,543.9,496.6,440.7,600.0,PB,CAMPINA GRANDE,2504009
2847841,18,F,Cursando,2,0,0,0,0,1,B,4,2994.00 até 3992.00,415.3,505.8,507.8,383.0,660.0,SC,CURITIBANOS,4204806
1112209,35,M,Cursando,2,0,0,0,0,1,B,2,1996.00 até 2495.00,,,,,,SP,SÃO PAULO,3550308
274718,31,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,,,,,,MG,DIVINO DAS LARANJEIRAS,3122108
3684231,16,F,Cursando,1,1,0,0,0,1,B,4,3992.00 até 4990.00,562.9,536.8,515.6,425.9,760.0,PR,PARANAGUÁ,4118204
5033293,17,M,Cursando,1,1,0,0,0,1,B,4,>= 19960.00,560.4,614.5,596.9,779.7,800.0,GO,GOIÂNIA,5208707
1538205,17,F,Cursando,2,0,0,0,0,1,B,4,<= 998.00,524.3,471.1,538.0,416.6,560.0,PE,OLINDA,2609600
2975883,24,F,Concluído,1,0,0,0,0,1,A,5,1497.00 até 1996.00,,,,,,PA,BELÉM,1501402
2140958,20,F,Concluído,1,0,0,0,0,1,B,7,2994.00 até 3992.00,594.8,578.2,600.0,623.6,860.0,ES,VITÓRIA,3205309
1023619,24,M,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,457.5,562.8,611.0,593.6,560.0,DF,BRASÍLIA,5300108
634741,15,F,Cursando,1,1,0,0,0,1,B,5,1996.00 até 2495.00,467.3,324.7,452.3,552.4,280.0,MG,SÃO LOURENÇO,3163706
462301,18,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,445.5,542.2,533.6,452.5,920.0,PB,ALCANTIL,2500536
730926,17,F,Cursando,3,0,0,0,0,1,B,3,2994.00 até 3992.00,535.1,514.7,582.2,650.7,680.0,RS,SAPIRANGA,4319901
2239817,19,M,Concluído,1,0,0,0,0,1,A,5,1497.00 até 1996.00,570.1,400.7,533.4,374.8,660.0,MA,SÃO BENTO,2110500
1417842,24,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,384.0,486.6,528.4,530.2,640.0,RJ,NITERÓI,3303302
4016024,16,F,Cursando,1,1,0,0,0,1,B,2,998.00 até 1497.00,,,,,,PE,CUSTÓDIA,2605103
1922916,18,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,462.5,455.3,408.0,568.9,840.0,SE,SÃO MIGUEL DO ALEIXO,2807006
4288964,25,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,,,,,,AL,TRAIPU,2709202
314123,19,M,Concluído,1,0,0,0,0,1,A,4,<= 998.00,,,,,,MG,ARAGUARI,3103504
1028930,18,M,Cursando,3,0,0,0,0,1,B,4,>= 19960.00,,,,,,GO,GOIÂNIA,5208707
3476866,20,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,527.2,486.4,543.8,571.8,740.0,AM,MANAUS,1302603
1980589,17,F,Cursando,3,0,0,0,0,1,B,4,6986.00 até 7984.00,575.9,632.4,584.0,632.6,760.0,GO,GOIÂNIA,5208707
1201257,18,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,564.9,569.6,565.3,720.6,820.0,PE,IGARASSU,2606804
2326557,36,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,444.5,475.3,411.4,369.4,560.0,SP,SÃO PAULO,3550308
1226956,24,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,PE,IGARASSU,2606804
4247829,28,F,Cursando,2,0,0,0,0,1,A,3,998.00 até 1497.00,,,,,,MT,SORRISO,5107925
3651231,18,F,Cursando,2,0,0,0,0,1,B,9,1996.00 até 2495.00,391.3,471.9,438.7,427.1,560.0,MG,VERDELÂNDIA,3171030
189368,20,F,Concluído,1,0,0,0,0,1,A,4,998.00 até 1497.00,578.1,608.0,585.8,713.4,840.0,TO,PALMAS,1721000
2188940,22,F,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,375.6,341.7,481.9,399.1,480.0,PA,XINGUARA,1508407
892143,21,F,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,415.4,429.8,458.5,475.2,520.0,PR,MARECHAL CÂNDIDO RONDON,4114609
4731843,22,M,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,,,,,,MG,GUAXUPÉ,3128709
3592593,18,M,Concluído,1,0,0,0,0,1,A,4,<= 998.00,,,,,,PE,LIMOEIRO,2608909
4963224,61,M,Concluído,1,0,0,0,0,1,B,4,>= 19960.00,398.3,546.0,539.2,583.2,520.0,MT,CUIABÁ,5103403
2252441,18,F,Cursando,2,0,0,0,0,1,A,6,<= 998.00,415.4,465.9,522.8,459.0,560.0,CE,APUIARÉS,2300903
4292685,17,F,Cursando,1,1,0,0,0,1,B,3,998.00 até 1497.00,408.2,532.7,505.2,547.8,700.0,BA,ITABUNA,2914802
4990217,34,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,479.2,501.2,499.2,360.9,320.0,SP,SÃO PAULO,3550308
3752079,16,M,Cursando,1,1,0,0,0,1,B,4,7984.00 até 8982.00,601.9,577.3,571.0,693.6,680.0,SP,RIBEIRÃO BONITO,3542909
2989287,18,F,Cursando,2,0,0,0,0,1,B,5,998.00 até 1497.00,467.0,455.7,529.8,520.1,580.0,BA,SALVADOR,2927408
3646329,35,F,Concluído,1,0,0,0,0,1,A,3,Nenhuma Renda,418.4,408.7,369.4,397.8,480.0,AL,MACEIÓ,2704302
118528,26,F,Concluído,1,0,0,0,0,1,A,2,Nenhuma Renda,416.9,417.6,491.1,392.8,540.0,MA,ARAIOSES,2100907
433188,22,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,473.9,583.4,580.2,381.8,960.0,BA,SALVADOR,2927408
2722453,35,M,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,,,,,,BA,VITÓRIA DA CONQUISTA,2933307
3986775,17,M,Cursando,1,1,0,0,0,1,B,5,4990.00 até 5988.00,490.3,559.8,569.7,576.9,840.0,RJ,SAQUAREMA,3305505
3929555,30,F,Concluído,1,0,0,0,0,1,B,1,<= 998.00,579.0,615.0,566.6,627.9,680.0,RO,PORTO VELHO,1100205
2912343,18,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,517.0,561.1,574.7,571.4,640.0,BA,CACULÉ,2905008
1473784,19,F,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,512.5,458.0,486.0,429.6,460.0,SP,OSASCO,3534401
86802,17,M,Cursando,1,1,0,0,0,1,A,4,998.00 até 1497.00,,439.8,331.7,,360.0,RO,PORTO VELHO,1100205
2332508,19,F,Cursando,2,0,0,0,0,1,B,2,<= 998.00,,,,,,RJ,DUQUE DE CAXIAS,3301702
941067,17,F,Cursando,2,0,0,0,0,1,B,5,998.00 até 1497.00,445.0,573.4,528.6,595.9,780.0,CE,ARATUBA,2301406
4004537,22,M,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,,,,,,MG,JUIZ DE FORA,3136702
2925560,20,F,Concluído,1,0,0,0,0,1,A,4,Nenhuma Renda,366.9,550.2,497.1,395.0,560.0,AM,MANAUS,1302603
4654284,51,M,Concluído,1,0,0,0,0,1,B,2,6986.00 até 7984.00,465.7,544.7,497.1,538.5,540.0,BA,SALVADOR,2927408
